#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NOAA/GOES
#     SOURCE_NAME                     GOES13
#     DISCIPLINE                      Space Physics>Magnetospheric Science
#     DATA_TYPE                       1min
#     DESCRIPTOR                      EPS-MAGED>Energetic Particle Sensor - Magnetospheric Electron Detector
#     FILE_NAMING_CONVENTION          source_descriptor_datatype
#     DATA_VERSION                    01
#     PI_NAME                         NOAA NGDC and SWPC
#     PI_AFFILIATION                  sem.goes@noaa.gov
#     TEXT                            Data has been recast from original NOAA netCDF files by SPDF. DATA CAVEATS/WARNINGS:                   
#     TEXT                             The MagED data may not be accurate at times due to instrument limitations such                        
#     TEXT                             as dead time and proton contamination. Every effort is made to reduce these                           
#     TEXT                             effects but uncertainties are inevitable. Additionally, the detectors may suffer                      
#     TEXT                             from intermittent noise problems. Please contact Juan V. Rodriguez (sem.goes@noaa.gov)                
#                                      with questions or concerns.                                                                           
#     INSTRUMENT_TYPE                 Particles (space)
#     MISSION_GROUP                   GOES
#     LOGICAL_SOURCE                  goes13_eps-maged_1min
#     LOGICAL_FILE_ID                 goes13_eps-maged_1min_00000000_v01
#     LOGICAL_SOURCE_DESCRIPTION      GOES-13 EPS (Energetic Particle Sensor) MagED (Magnetospheric Electron Detector)                       
#                                      1 minute electron fluxes 40-475 keV                                                                   
#     GENERATION_DATE                 Wed Jul  1 10:18:17 2015
#     MODS                            Final release updates 8/23/2013 REM
#     LINK_TEXT                       Primary GOES
#     LINK_TITLE                      archive and instrument documentation at NOAA National Geophysical Data Center                          
#                                      (NGDC)                                                                                                
#     HTTP_LINK                       http://www.ngdc.noaa.gov/stp/satellite/goes/index.html
#     CONVENTIONS                     GOES Space Weather
#     TITLE                           GOES Magnetospheric Electron Detector
#     INSTITUTION                     NOAA
#     SOURCE                          Satellite Insitu Observations
#     SATELLITE_ID                    GOES-13
#     INSTRUMENT                      Magnetospheric Electron Detector
#     PROCESS_TYPE                    Time averaged
#     PROCESS_LEVEL                   level 2
#     SAMPLE_TIME                     1
#     SAMPLE_UNIT                     minutes
#     CREATION_DATE                   2015-07-01 07:50:50.865 UTC
#     START_DATE                      2015-06-01 00:00:00.000 UTC
#     END_DATE                        2015-06-30 23:59:00.000 UTC
#     RECORDS_PRESENT                 43200
#     ORIGINATING_AGENCY              DOC/NOAA/NCEP/NWS/SWPC
#     ARCHIVING_AGENCY                DOC/NOAA/NESDIS/NGDC
#     SPASE_DATASETRESOURCEID         spase://NOAA/NumericalData/GOES/13/EPS/MAGED/19ME15/PT1M
#     CDAWEB_PARENTS                  goes13_eps-maged_1min_00000000_v01
#                                     goes13_eps-maged_1min_20150601_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Default time
#  2. Average Electron Flux at 40 keV for 9 directions ordered north to south (101 to 109) or south to north depending on yaw state in time-series plots; corrected for dead-time errors and other contamination sources
#
EPOCH                                      ELECFLUX_40KEV                ELECFLUX_40KEV                ELECFLUX_40KEV                ELECFLUX_40KEV                ELECFLUX_40KEV                ELECFLUX_40KEV                ELECFLUX_40KEV                ELECFLUX_40KEV                ELECFLUX_40KEV
27-06-2015 18:34:00.000.000                       30921.9                       34393.4                       34243.9                       33266.8                       32646.0                       34626.4                       8954.04                       22212.9                       25980.3
27-06-2015 18:35:00.000.000                       30823.2                       34249.8                       34249.3                       33038.5                       32642.1                       34293.7                       8951.74                       22166.3                       25886.3
27-06-2015 18:36:00.000.000                       30917.2                       34253.7                       34252.7                       32926.8                       32758.1                       34362.8                       8838.90                       22159.9                       25935.7
27-06-2015 18:37:00.000.000                       30754.5                       34312.6                       34248.6                       33298.0                       32699.2                       34691.4                       8838.06                       22205.4                       25979.7
27-06-2015 18:38:00.000.000                       31098.4                       34318.9                       34242.0                       33264.8                       32806.1                       34634.3                       8871.85                       22163.5                       25988.1
27-06-2015 18:39:00.000.000                       30738.2                       34254.0                       34238.3                       33149.9                       32743.6                       34489.0                       8969.87                       22173.4                       25980.0
27-06-2015 18:40:00.000.000                       30888.9                       34242.9                       34238.3                       33181.9                       32794.4                       34605.6                       8854.07                       22211.4                       25936.9
27-06-2015 18:41:00.000.000                       31091.7                       34239.5                       34242.0                       33150.1                       32852.8                       34617.7                       8855.58                       22165.2                       25976.3
27-06-2015 18:42:00.000.000                       31100.4                       34447.6                       34310.3                       33717.3                       32910.7                       34628.6                       8821.64                       22214.2                       26026.7
27-06-2015 18:43:00.000.000                       31155.8                       34244.0                       34242.0                       33890.8                       33493.8                       35005.4                       8868.20                       22292.9                       25988.1
27-06-2015 18:44:00.000.000                       31104.8                       34253.2                       34251.5                       33491.5                       33193.2                       34770.1                       8822.85                       22167.3                       25943.8
27-06-2015 18:45:00.000.000                       30891.5                       34255.8                       34245.5                       32932.3                       32688.9                       34438.4                       8806.80                       22171.9                       25998.7
27-06-2015 18:46:00.000.000                       30298.2                       34248.1                       34244.1                       32700.3                       32637.5                       34367.3                       8822.28                       22168.4                       25988.3
27-06-2015 18:47:00.000.000                       30420.3                       34246.6                       34253.5                       32755.6                       32644.8                       34431.6                       8744.17                       22208.3                       25996.1
27-06-2015 18:48:00.000.000                       30700.2                       34245.2                       34242.6                       32978.1                       32658.2                       34249.2                       8721.88                       22167.2                       25960.9
27-06-2015 18:49:00.000.000                       30251.8                       34239.6                       34126.6                       32640.8                       32627.0                       34304.8                       8808.67                       22165.4                       26006.0
27-06-2015 18:50:00.000.000                       30191.1                       34249.4                       34188.8                       32642.9                       32597.6                       34230.5                       8806.91                       22163.7                       25998.8
27-06-2015 18:51:00.000.000                       30023.8                       34243.3                       34133.2                       32700.7                       32407.5                       34291.2                       8856.25                       22160.2                       25958.6
27-06-2015 18:52:00.000.000                       30246.4                       34247.4                       34246.2                       32757.9                       32504.9                       34226.5                       8839.52                       22161.4                       25985.6
27-06-2015 18:53:00.000.000                       30315.2                       34249.5                       34254.2                       32763.1                       32597.1                       34345.1                       8773.02                       22207.8                       26029.4
27-06-2015 18:54:00.000.000                       30377.9                       34248.6                       34252.6                       32717.0                       32547.4                       34281.3                       8793.00                       22256.5                       25944.8
27-06-2015 18:55:00.000.000                       30374.2                       34249.4                       34187.6                       33044.2                       32539.5                       34209.4                       8820.97                       22161.4                       25985.3
27-06-2015 18:56:00.000.000                       30417.7                       34243.7                       34238.0                       32875.5                       32580.4                       34205.6                       8807.01                       22161.1                       25987.4
27-06-2015 18:57:00.000.000                       30191.4                       34241.8                       34180.1                       32693.0                       32460.0                       34270.0                       8710.33                       22159.8                       25985.6
27-06-2015 18:58:00.000.000                       30334.3                       34240.8                       34236.3                       32756.0                       32494.9                       34228.1                       8790.78                       22164.5                       26024.0
27-06-2015 18:59:00.000.000                       30464.3                       34249.1                       34247.5                       33213.3                       32623.4                       34499.1                       8791.63                       22209.3                       25988.0
27-06-2015 19:00:00.000.000                       31017.8                       34255.5                       34254.8                       33359.3                       32596.6                       34821.0                       8831.79                       22203.2                       26028.4
27-06-2015 19:01:00.000.000                       30783.9                       34326.3                       34257.2                       33269.7                       32650.6                       34496.9                       8804.24                       22163.9                       25936.9
27-06-2015 19:02:00.000.000                       30602.0                       34253.2                       34255.7                       32875.5                       32637.2                       34567.2                       8723.79                       22163.3                       25981.7
27-06-2015 19:03:00.000.000                       30562.7                       34250.0                       34259.6                       33378.9                       32594.2                       34571.6                       8735.84                       22163.0                       26030.2
27-06-2015 19:04:00.000.000                       30715.6                       34258.1                       34256.9                       33626.7                       32595.7                       34624.9                       8804.41                       22207.2                       25949.4
27-06-2015 19:05:00.000.000                       30882.6                       34260.9                       34264.9                       33269.7                       32700.8                       34574.1                       8788.92                       22258.5                       25952.1
27-06-2015 19:06:00.000.000                       30344.8                       34252.0                       34203.1                       32824.1                       32510.2                       34239.8                       8790.42                       22167.7                       25947.2
27-06-2015 19:07:00.000.000                       30034.1                       34028.5                       33220.4                       32547.5                       31647.4                       34237.2                       8789.62                       22162.3                       25560.7
27-06-2015 19:08:00.000.000                       29897.3                       33689.4                       32856.9                       32452.1                       31432.8                       34169.7                       8806.79                       22077.3                       25464.2
27-06-2015 19:09:00.000.000                       29938.3                       33804.0                       32748.2                       32057.4                       31432.8                       34226.3                       8859.15                       22170.0                       25597.7
27-06-2015 19:10:00.000.000                       29809.8                       33333.2                       32659.5                       31810.1                       31293.6                       33953.1                       8867.80                       22167.5                       25398.4
27-06-2015 19:11:00.000.000                       29261.0                       32723.9                       32153.0                       31365.3                       31004.3                       33092.9                       8872.44                       21590.7                       25232.4
27-06-2015 19:12:00.000.000                       28989.6                       32599.7                       31781.2                       31223.3                       30495.1                       32627.1                       8852.54                       21190.7                       24967.9
27-06-2015 19:13:00.000.000                       28977.7                       32598.7                       32132.7                       31310.8                       30590.7                       32739.8                       8838.89                       21672.4                       25110.5
27-06-2015 19:14:00.000.000                       29584.9                       32714.2                       32335.0                       31531.5                       31007.4                       33011.4                       8820.64                       21826.2                       25050.7
27-06-2015 19:15:00.000.000                       29750.7                       32730.0                       32564.2                       31451.0                       31145.4                       32978.0                       8870.73                       21768.5                       25005.2
27-06-2015 19:16:00.000.000                       29307.3                       32666.0                       32330.3                       31270.9                       30744.3                       32929.8                       8852.87                       21544.7                       25005.2
27-06-2015 19:17:00.000.000                       29022.9                       32569.2                       31907.1                       31274.7                       30721.9                       32701.7                       8866.50                       21265.6                       24780.2
27-06-2015 19:18:00.000.000                       29167.5                       32616.8                       32195.5                       31234.3                       30831.0                       32759.8                       8818.08                       21543.9                       24828.0
27-06-2015 19:19:00.000.000                       29480.5                       32607.4                       32424.7                       31328.5                       30780.4                       32759.6                       8901.77                       21545.9                       24965.1
27-06-2015 19:20:00.000.000                       29111.5                       32618.7                       32043.0                       31280.9                       30597.7                       32649.1                       8898.56                       21613.0                       25099.0
27-06-2015 19:21:00.000.000                      -99999.0                      -99999.0                      -99999.0                      -99999.0                      -99999.0                      -99999.0                      -99999.0                      -99999.0                      -99999.0
27-06-2015 19:22:00.000.000                       28767.2                       32117.7                       31317.8                       31109.2                       30034.3                       32497.6                       8887.07                       21148.7                       24838.3
27-06-2015 19:23:00.000.000                       28634.3                       32080.2                       31363.6                       30925.1                       30079.6                       32198.3                       8951.34                       21144.8                       25005.9
27-06-2015 19:24:00.000.000                       28682.7                       32136.7                       31357.4                       31113.5                       30071.0                       32514.7                       8978.57                       21392.8                       25338.7
27-06-2015 19:25:00.000.000                       28719.9                       32255.8                       31491.5                       31153.0                       30116.3                       32557.6                       8951.83                       21677.2                       25247.4
27-06-2015 19:26:00.000.000                       28680.6                       32383.8                       31488.4                       31064.1                       30115.9                       32469.3                       8918.81                       21807.9                       25027.8
27-06-2015 19:27:00.000.000                       28674.9                       31820.8                       31345.7                       30804.3                       29928.4                       32384.6                       9058.15                       21438.5                       25267.4
27-06-2015 19:28:00.000.000                       28673.2                       31564.1                       31244.1                       30555.5                       29926.9                       32047.6                       9004.01                       21451.3                       25459.6
27-06-2015 19:29:00.000.000                       28666.2                       31916.5                       31375.3                       30598.4                       29968.1                       32347.3                       9004.54                       21407.8                       25151.5
27-06-2015 19:30:00.000.000                       28667.5                       32275.5                       31375.3                       30865.4                       29969.3                       32393.0                       8987.05                       21714.7                       25449.4
27-06-2015 19:31:00.000.000                       29013.3                       32548.8                       31504.6                       31266.3                       30055.1                       32580.9                       8959.76                       21910.5                       25691.7
27-06-2015 19:32:00.000.000                       28849.3                       32557.7                       31659.5                       31266.5                       30062.5                       32582.7                       8982.78                       22069.9                       25687.2
27-06-2015 19:33:00.000.000                       28729.0                       32424.2                       31481.0                       31182.6                       30019.2                       32553.4                       9064.50                       21725.1                       25689.3
27-06-2015 19:34:00.000.000                       28673.9                       31914.6                       31348.9                       30801.1                       30027.0                       32501.8                       9011.03                       21223.9                       25308.8
27-06-2015 19:35:00.000.000                       28589.1                       31666.6                       31308.4                       30740.3                       29934.3                       32490.2                       9117.95                       21232.9                       25500.1
27-06-2015 19:36:00.000.000                       28767.6                       32338.2                       31398.5                       31061.5                       30068.3                       32504.7                       9097.97                       21408.9                       25466.6
27-06-2015 19:37:00.000.000                       28810.2                       32438.5                       31574.9                       31276.5                       30111.9                       32542.1                       9043.53                       21735.3                       25602.1
27-06-2015 19:38:00.000.000                       28774.7                       32479.3                       31458.3                       31197.3                       30161.8                       32645.4                       9064.79                       21724.4                       25547.0
27-06-2015 19:39:00.000.000                       28769.1                       32382.8                       31457.4                       31152.9                       30209.3                       32596.5                       9065.91                       21899.4                       25586.1
27-06-2015 19:40:00.000.000                       28731.7                       32345.0                       31540.6                       31194.2                       30067.8                       32644.1                       9132.24                       21496.7                       25678.7
27-06-2015 19:41:00.000.000                       28674.1                       32524.6                       31535.6                       31245.7                       30199.3                       32596.0                       9153.99                       21782.1                       25736.5
27-06-2015 19:42:00.000.000                       28904.0                       32611.2                       31895.7                       31239.2                       30473.9                       32764.8                       9147.46                       21807.6                       25774.1
27-06-2015 19:43:00.000.000                       28820.4                       32476.2                       31494.1                       31149.4                       30464.5                       32653.6                       9132.32                       21679.6                       25687.2
27-06-2015 19:44:00.000.000                       28686.4                       32267.9                       31350.9                       31235.7                       30278.7                       32596.6                       9138.36                       21561.0                       25744.4
27-06-2015 19:45:00.000.000                       28719.2                       32245.4                       31343.4                       31088.9                       30188.9                       32586.1                       9148.72                       21542.0                       25730.0
27-06-2015 19:46:00.000.000                       28720.6                       32330.0                       31660.4                       31268.4                       30327.3                       32636.5                       9215.77                       21803.4                       25779.7
27-06-2015 19:47:00.000.000                       28810.2                       32604.8                       31727.9                       31275.5                       30716.7                       32699.7                       9247.35                       22031.3                       25827.4
27-06-2015 19:48:00.000.000                       28997.2                       32662.3                       31798.3                       31281.0                       30741.3                       32701.3                       9261.70                       21760.4                       25861.1
27-06-2015 19:49:00.000.000                       28945.9                       32562.6                       31841.5                       31278.9                       30741.1                       32761.2                       9184.05                       21894.1                       25762.3
27-06-2015 19:50:00.000.000                       29083.1                       32615.4                       32023.2                       31283.1                       30922.8                       32817.0                       9213.30                       21717.9                       25903.0
27-06-2015 19:51:00.000.000                       29201.8                       32724.8                       32306.6                       31323.7                       30855.9                       32756.0                       9106.65                       21566.1                       25821.0
27-06-2015 19:52:00.000.000                       29400.5                       32789.4                       32473.8                       31426.2                       31194.2                       32935.2                       9118.19                       21896.1                       25601.5
27-06-2015 19:53:00.000.000                       29268.6                       32733.3                       32167.8                       31340.0                       31062.2                       32673.7                       9120.23                       21896.3                       25864.1
27-06-2015 19:54:00.000.000                       29159.5                       32625.3                       32004.8                       31283.0                       30811.4                       32819.7                       9186.23                       21563.6                       25956.5
27-06-2015 19:55:00.000.000                       29131.9                       32622.2                       32291.1                       31292.5                       30979.7                       32936.9                       9183.05                       21367.1                       25818.6
27-06-2015 19:56:00.000.000                       29216.5                       32626.0                       32384.1                       31328.3                       31193.0                       33100.4                       9147.37                       21542.2                       25643.9
27-06-2015 19:57:00.000.000                       29032.9                       32620.5                       32266.1                       31282.1                       31110.9                       32873.3                       9106.84                       21607.8                       25652.3
27-06-2015 19:58:00.000.000                       29136.8                       32615.0                       32024.5                       31287.1                       30961.0                       32991.5                       9083.45                       21365.6                       25639.8
27-06-2015 19:59:00.000.000                       28908.1                       32571.2                       32169.2                       31200.6                       30962.6                       32877.4                       9132.64                       21233.2                       25678.2
27-06-2015 20:00:00.000.000                       28863.8                       32611.5                       32071.1                       31241.5                       30788.3                       32926.8                       9132.52                       21099.2                       25535.6
27-06-2015 20:01:00.000.000                       28851.1                       32520.2                       31942.4                       31273.3                       30881.8                       32696.4                       8946.41                       21135.2                       25248.4
27-06-2015 20:02:00.000.000                       28852.0                       32604.4                       32196.0                       31281.9                       31046.9                       32865.7                       8852.81                       21411.1                       25450.3
27-06-2015 20:03:00.000.000                       29520.5                       32604.4                       32510.0                       31500.6                       31180.0                       33092.6                       8886.75                       21586.7                       25409.1
27-06-2015 20:04:00.000.000                       29237.4                       32661.8                       32475.2                       31283.3                       31105.9                       33240.7                       8995.51                       21435.7                       25650.4
27-06-2015 20:05:00.000.000                       28939.4                       32624.9                       32064.3                       31241.6                       30830.8                       32812.7                       8997.26                       21586.8                       25498.5
27-06-2015 20:06:00.000.000                       28670.6                       32559.1                       31844.2                       31094.9                       30607.6                       32810.4                       8936.25                       21089.6                       25174.8
27-06-2015 20:07:00.000.000                       28771.2                       32558.3                       32239.8                       31273.5                       30916.6                       32814.1                       9113.39                       21186.2                       25443.1
27-06-2015 20:08:00.000.000                       29070.2                       32629.5                       32337.3                       31323.8                       31063.1                       33129.9                       8944.36                       21517.7                       25547.0
27-06-2015 20:09:00.000.000                       29304.7                       32846.6                       32613.2                       31418.9                       31192.1                       33877.9                       9016.52                       21366.5                       25530.7
27-06-2015 20:10:00.000.000                       29762.3                       33403.6                       32671.8                       31782.2                       31334.7                       34044.2                       8931.47                       21272.1                       25575.3
27-06-2015 20:11:00.000.000                       29841.8                       33760.8                       32891.4                       31762.9                       31516.1                       34168.4                       8916.38                       21265.1                       25501.9
27-06-2015 20:12:00.000.000                       29931.5                       34020.5                       32958.0                       32174.0                       31700.7                       34236.1                       8889.13                       21407.3                       25669.5
27-06-2015 20:13:00.000.000                       30030.0                       34243.9                       34076.8                       32543.4                       32322.9                       34370.6                       8899.99                       22021.1                       25936.3
27-06-2015 20:14:00.000.000                       30762.9                       34265.2                       34263.1                       33082.2                       32694.0                       34748.1                       8851.19                       22072.2                       25948.9
27-06-2015 20:15:00.000.000                       31195.3                       34331.0                       34266.9                       33671.1                       33101.1                       35374.8                       8867.65                       22076.3                       25912.4
27-06-2015 20:16:00.000.000                       30924.5                       34263.8                       34263.1                       32944.1                       32760.1                       35173.6                       8808.53                       21987.7                       25905.9
27-06-2015 20:17:00.000.000                       30388.4                       34337.2                       34261.8                       32715.2                       32697.2                       35239.7                       8808.67                       21539.5                       25903.2
27-06-2015 20:18:00.000.000                       30758.6                       34330.4                       34261.1                       33087.4                       33027.7                       35806.8                       8788.77                       21782.0                       25995.4
27-06-2015 20:19:00.000.000                       31519.0                       35681.5                       35015.8                       34172.4                       34058.6                       36266.3                       8723.05                       22163.3                       25988.5
27-06-2015 20:20:00.000.000                       32471.3                       36302.9                       36307.9                       34920.1                       34906.4                       37157.1                       8692.02                       22430.7                       26035.4
27-06-2015 20:21:00.000.000                       32824.5                       37499.9                       37101.6                       36186.2                       36070.1                       38173.4                       8741.25                       22509.7                       26289.1
27-06-2015 20:22:00.000.000                       33783.4                       38148.4                       38133.3                       36208.3                       36344.9                       38335.3                       8721.53                       23092.9                       26660.7
27-06-2015 20:23:00.000.000                       34193.7                       38487.6                       38222.7                       36606.6                       37499.3                       39032.4                       8738.87                       23453.2                       26979.4
27-06-2015 20:24:00.000.000                       34252.8                       38494.3                       38296.5                       36605.8                       37460.3                       39065.8                       8835.63                       23453.7                       26988.9
27-06-2015 20:25:00.000.000                       33740.4                       38225.2                       38076.0                       36208.3                       36358.1                       38391.3                       8786.64                       23097.4                       26570.0
27-06-2015 20:26:00.000.000                       32828.3                       37800.8                       37128.3                       35863.3                       36282.1                       38175.2                       8835.69                       22340.2                       26351.4
27-06-2015 20:27:00.000.000                       32760.9                       37527.3                       36929.0                       36194.9                       36217.9                       38243.0                       8772.97                       22254.5                       26694.3
27-06-2015 20:28:00.000.000                       33461.0                       38139.7                       38136.3                       36190.8                       36339.7                       38302.6                       8866.82                       22589.6                       26924.9
27-06-2015 20:29:00.000.000                       34217.3                       38200.6                       38193.9                       36202.5                       36528.5                       38638.7                       8853.07                       23263.4                       27126.9
27-06-2015 20:30:00.000.000                       34048.1                       38263.2                       38189.8                       36256.9                       36599.7                       38973.6                       8854.13                       23045.3                       27156.4
27-06-2015 20:31:00.000.000                       33927.5                       38177.4                       38170.6                       36191.0                       36834.4                       38754.5                       8846.51                       23058.3                       27166.1
27-06-2015 20:32:00.000.000                       33971.6                       38184.9                       38177.4                       36187.5                       36513.6                       39092.1                       8930.70                       22997.4                       27030.9
27-06-2015 20:33:00.000.000                       34038.0                       38178.3                       38168.2                       36190.2                       36513.6                       38631.5                       8944.75                       22946.5                       27109.7
27-06-2015 20:34:00.000.000                       33939.8                       38195.5                       38189.0                       36193.4                       36324.5                       38680.1                       9016.87                       22930.9                       27110.3
27-06-2015 20:35:00.000.000                       33655.0                       38200.4                       38193.8                       36202.6                       36331.7                       38503.5                       8957.47                       22732.2                       27160.4
27-06-2015 20:36:00.000.000                       33210.1                       38002.4                       38066.6                       36194.9                       36277.3                       38157.4                       9043.12                       22381.1                       27059.6
27-06-2015 20:37:00.000.000                       33319.2                       38143.7                       37662.4                       35930.1                       36277.6                       38355.6                       9142.29                       22336.1                       27245.7
27-06-2015 20:38:00.000.000                       33910.5                       38210.7                       38014.0                       36197.4                       36335.7                       38369.6                       9212.15                       22463.2                       27261.3
27-06-2015 20:39:00.000.000                       33957.0                       38079.5                       38147.9                       36196.2                       36283.9                       38711.5                       9128.19                       22516.8                       27268.9
27-06-2015 20:40:00.000.000                       33447.6                       38210.0                       38200.6                       36191.7                       36423.0                       38650.2                       9163.98                       22481.0                       27224.7
27-06-2015 20:41:00.000.000                       33357.5                       38146.1                       37939.2                       36195.3                       36279.5                       38322.4                       9183.96                       22299.9                       27234.2
27-06-2015 20:42:00.000.000                       33051.5                       38138.5                       37659.8                       35986.3                       36264.1                       38310.0                       9198.31                       22569.1                       27283.0
27-06-2015 20:43:00.000.000                       33045.4                       38141.1                       37803.9                       36113.6                       36338.8                       38306.2                       9279.27                       22524.6                       27281.0
27-06-2015 20:44:00.000.000                       32817.7                       37917.1                       37721.8                       36036.8                       36246.7                       38156.2                       9199.12                       22610.4                       27199.2
27-06-2015 20:45:00.000.000                       32737.4                       37513.6                       36990.8                       35453.1                       36234.2                       38150.1                       9235.65                       22210.6                       26905.8
27-06-2015 20:46:00.000.000                       32525.9                       37020.3                       36332.2                       34817.1                       36087.0                       38148.5                       9283.29                       22248.4                       26839.5
27-06-2015 20:47:00.000.000                       32392.9                       36342.6                       36259.4                       34534.9                       35874.5                       38132.7                       9278.80                       22159.4                       26695.0
27-06-2015 20:48:00.000.000                       32312.2                       36519.9                       36317.0                       34523.0                       36076.5                       38126.4                       9200.71                       22155.0                       26885.6
27-06-2015 20:49:00.000.000                       32475.1                       36866.1                       36252.3                       35064.0                       36150.0                       38043.8                       9245.35                       22155.1                       26468.0
27-06-2015 20:50:00.000.000                       32476.3                       36664.0                       36525.3                       34609.8                       36150.1                       38128.0                       9227.77                       22154.0                       26505.2
27-06-2015 20:51:00.000.000                       31916.1                       36456.3                       36174.4                       34326.7                       35440.4                       37932.4                       9214.72                       22113.9                       26106.6
27-06-2015 20:52:00.000.000                       31569.8                       36276.0                       36178.6                       34199.2                       34609.6                       36908.9                       9227.80                       21622.9                       26017.6
27-06-2015 20:53:00.000.000                       31345.8                       36136.5                       36048.4                       34200.3                       34262.8                       36430.7                       9192.99                       21225.0                       25975.2
27-06-2015 20:54:00.000.000                       31264.5                       36206.8                       36192.6                       34200.1                       34749.4                       36513.1                       9078.00                       21177.3                       25965.8
27-06-2015 20:55:00.000.000                       31349.0                       36212.6                       36205.5                       34206.4                       34607.7                       36778.3                       9115.26                       21292.5                       25998.5
27-06-2015 20:56:00.000.000                       31318.4                       36211.0                       36204.5                       34209.2                       34613.6                       36727.8                       9029.54                       21048.3                       25963.5
27-06-2015 20:57:00.000.000                       31325.7                       36142.2                       36125.9                       34217.2                       34344.8                       36522.1                       9027.30                       21314.0                       25971.3
27-06-2015 20:58:00.000.000                       31330.6                       36149.0                       35805.5                       34052.7                       34353.0                       36249.7                       8990.08                       21087.2                       25917.3
27-06-2015 20:59:00.000.000                       31191.4                       36154.8                       35258.2                       33828.0                       34274.7                       36182.9                       8927.69                       20963.1                       25835.0
27-06-2015 21:00:00.000.000                       30793.7                       35261.5                       34441.7                       33265.2                       34163.9                       36190.1                       8866.41                       20879.3                       25658.9
27-06-2015 21:01:00.000.000                       30332.9                       34259.7                       34230.0                       32581.7                       33717.6                       35662.4                       8862.58                       20877.8                       25487.6
27-06-2015 21:02:00.000.000                       29967.1                       34248.2                       34132.3                       32443.3                       32691.9                       34701.2                       8865.13                       20872.9                       25204.1
27-06-2015 21:03:00.000.000                       29921.2                       34233.8                       33888.5                       32027.8                       32622.9                       34215.7                       8883.18                       20793.5                       24903.7
27-06-2015 21:04:00.000.000                       29511.9                       33884.0                       32817.6                       31580.9                       32167.5                       34209.9                       8864.21                       20832.7                       24815.0
27-06-2015 21:05:00.000.000                       29009.7                       33399.6                       32583.8                       31256.4                       31611.2                       34189.0                       8894.63                       20760.0                       24715.4
